Network Type,Latitude,Longitude
5G,25.63494589,85.2919495
4G,25.64984429,85.09175854
4G,25.49979028,85.07997568
LTE,25.65686289,85.01897884
LTE,25.65667303,85.04970563
3G,25.55727396,84.98286641
LTE,25.47072701,85.03786222
4G,25.690954,85.00912533
5G,25.63029403,85.21382145
LTE,25.65275459,85.30410837
4G,25.64015069,85.09038645
LTE,25.48086195,85.0884063
4G,25.61646099,85.10560505
LTE,25.64107533,85.11896217
5G,25.54097033,85.04560894
4G,25.46356363,85.15279836
4G,25.65845317,85.01327291
3G,25.6217912,84.97234657
3G,25.47579517,85.21322522
5G,25.60653348,85.145942
4G,25.57379237,85.1087062
4G,25.50529708,85.02967313
3G,25.51795676,85.1321585
5G,25.66599666,85.04960833
3G,25.55775652,85.29637869
3G,25.47433038,85.25117163
4G,25.47046531,85.13400709
3G,25.66273874,85.11981508
3G,25.75203292,85.1177596
4G,25.43625997,85.11443735
LTE,25.66023323,85.03797748
3G,25.57546369,85.0163492
5G,25.68156164,85.22151298
3G,25.66604441,85.19451885
5G,25.55512053,85.04946331
LTE,25.73481079,85.23303284
LTE,25.53911827,85.05141147
5G,25.51686926,85.23338029
LTE,25.61472312,85.19840742
4G,25.67497066,85.07298243
LTE,25.46275877,85.19247763
3G,25.59337931,84.97836273
LTE,25.56433914,85.3097141
LTE,25.67296959,85.02310229
3G,25.61689935,85.03837854
5G,25.59056809,85.03082097
LTE,25.51582335,85.28747144
LTE,25.67305558,85.16987002
5G,25.69525641,85.1527601
4G,25.59024006,85.17876058
5G,25.62809929,85.23743151
5G,25.65682167,85.06784617
LTE,25.58859277,85.28402191
5G,25.57740829,85.22075555
4G,25.65833154,85.06189443
3G,25.48532546,85.24579458
LTE,25.52590685,85.12296251
4G,25.59071042,85.06252568
4G,25.71325394,85.22617338
5G,25.47666484,85.05813739
LTE,25.46915514,85.18303751
3G,25.44053933,85.18386662
LTE,25.69400024,85.26086117
LTE,25.46932501,85.22114608
4G,25.62375785,85.17750323
3G,25.45278676,85.04670074
5G,25.60287931,85.27677248
4G,25.64398346,85.06596229
5G,25.73541006,85.08927071
5G,25.54731217,85.19607612
3G,25.64964761,85.13722335
5G,25.64659995,85.08164558
5G,25.53382793,85.28040784
5G,25.69628635,85.03981058
3G,25.58134411,84.97501067
5G,25.63002483,85.11257909
3G,25.61348411,85.09772014
3G,25.63594828,85.24870237
3G,25.62566605,85.08451881
5G,25.52682434,85.13144287
3G,25.51991745,85.13914984
5G,25.55820522,85.18017059
LTE,25.45336923,85.17233284
3G,25.55434662,85.07424972
LTE,25.53054995,85.19732158
3G,25.48436854,85.24694629
5G,25.60169251,85.04149102
4G,25.59601872,85.10643876
3G,25.44973404,85.20277664
LTE,25.45154682,85.05197077
4G,25.44735752,85.0928679
LTE,25.43734183,85.07616979
3G,25.58774468,85.17428266
3G,25.57247431,85.21874994
3G,25.66957075,85.04042085
3G,25.63350717,85.08302413
5G,25.53284941,85.08683648
5G,25.44577027,85.18118146
3G,25.7238768,85.16137987
LTE,25.61371001,85.07699548
4G,25.43874703,85.12555708
LTE,25.68497222,84.9897848
LTE,25.59971818,85.00622563
LTE,25.50029985,85.12097928
4G,25.66059695,84.97872769
LTE,25.60015217,85.07984344
4G,25.64194956,84.9945053
4G,25.57835151,84.97331834
4G,25.59070565,85.25233776
4G,25.47858044,85.19779347
LTE,25.64323531,85.14780116
5G,25.44783434,85.10149084
3G,25.63449464,85.24324398
3G,25.66271068,85.28167773
LTE,25.54998563,85.14146681
4G,25.54510217,85.23697402
LTE,25.58178766,85.09966792
5G,25.6271843,84.9868738
5G,25.49238599,85.22136043
5G,25.61806568,85.17795459
LTE,25.59109917,84.96556908
3G,25.51291861,85.1604916
3G,25.52623349,85.09372186
LTE,25.71126173,85.12877981
4G,25.46297494,85.2025292
4G,25.59132398,85.14402595
LTE,25.68331415,85.21229318
3G,25.48457865,85.17999958
3G,25.67228228,84.98747171
4G,25.66385385,85.14190771
LTE,25.76653516,85.10699779
4G,25.53846838,85.22235362
LTE,25.65151144,85.21896185
4G,25.61340353,85.07478504
LTE,25.69340264,85.03117598
LTE,25.51031702,84.9885342
4G,25.49985369,85.23673869
3G,25.67370961,84.99176015
5G,25.45445227,85.08576214
4G,25.51972063,85.1375677
3G,25.52786755,85.1624203
LTE,25.46222154,85.06829343
5G,25.70883148,85.10405632
4G,25.49736928,85.14917688
3G,25.56312581,85.03320742
LTE,25.6166133,85.00450361
5G,25.69062126,85.23960298
3G,25.67885907,85.20909197
LTE,25.61364519,85.25299694
LTE,25.6330736,85.09799126
LTE,25.48322428,85.11038913
LTE,25.53987412,85.18845079
3G,25.54242297,85.18514352
4G,25.54388833,85.25519468
LTE,25.51486742,85.23464746
LTE,25.66689188,85.11115897
5G,25.56022454,85.29634281
LTE,25.55768227,85.0365742
4G,25.58153247,85.2793219
3G,25.51797931,85.13663607
LTE,25.56154882,85.17954354
4G,25.74359211,85.22859081
5G,25.66223506,85.21297617
3G,25.62198381,85.02741745
5G,25.52376234,85.28921527
LTE,25.63194333,85.14642482
LTE,25.57121027,85.27219543
4G,25.50696815,85.07194567
4G,25.683627,85.05227423
LTE,25.75393639,85.15637667
5G,25.46992988,85.26222985
4G,25.54437994,85.29361018
LTE,25.4388046,85.20402249
LTE,25.42149674,85.12930115
3G,25.61318434,85.21140828
5G,25.58752662,85.29708853
5G,25.5495785,85.09418861
3G,25.73323071,85.16853453
3G,25.51359227,85.28517714
4G,25.52002411,85.09023638
5G,25.53177219,85.02699532
4G,25.56320195,85.07367864
LTE,25.53461906,85.21203371
4G,25.63271858,85.07063327
3G,25.57098344,85.25062301
5G,25.59795304,85.28374176
LTE,25.58770392,85.1821202
LTE,25.51660072,85.16168754
4G,25.57173812,85.05169956
LTE,25.55194917,85.01517168
4G,25.48286729,85.26899545
4G,25.54673605,85.19335926
4G,25.60676472,85.16155439
5G,25.72537072,85.07925208
LTE,25.52672086,85.10275144
3G,25.60920449,85.24670877
3G,25.55952515,85.02932047
5G,25.54834915,85.17669299
5G,25.73597842,85.21841
3G,25.48992893,85.2625544
LTE,25.5628066,85.09548586
5G,25.43222296,85.06957778
5G,25.44307769,85.20973943
3G,25.73229883,85.20184082
5G,25.67640193,85.16934283
4G,25.62659071,85.28251851
4G,25.75208038,85.11490751
3G,25.54666656,85.29286661
4G,25.57238524,85.22038659
3G,25.51212004,85.26130905
4G,25.5009175,85.01916979
3G,25.66168577,85.14686412
4G,25.59872224,85.00796121
LTE,25.73366958,85.03415623
5G,25.54685191,84.97937262
3G,25.63257613,85.11533837
4G,25.63145908,85.2878232
LTE,25.7215313,85.26109596
5G,25.52079987,85.1692924
4G,25.52415674,85.27787991
4G,25.47630317,85.07809594
3G,25.56171535,85.05977937
4G,25.51512723,85.18066145
5G,25.68155313,85.25957721
3G,25.45038584,85.19630717
4G,25.52929669,85.10841909
5G,25.61411801,85.00410204
LTE,25.77073872,85.138217
5G,25.76533745,85.11278642
LTE,25.57841796,85.09143549
4G,25.70716743,85.00109612
4G,25.56246746,84.96125907
5G,25.6815761,84.99617138
4G,25.66787323,85.02668453
LTE,25.56558306,85.15720559
LTE,25.44346769,85.18343897
4G,25.51037886,85.24414139
4G,25.52313674,85.16005171
4G,25.50077746,85.23271772
4G,25.48446671,85.00398263
4G,25.5772111,85.09958603
LTE,25.60902113,85.27618875
5G,25.68960533,85.12227098
LTE,25.66764822,85.04963623
3G,25.67823828,85.01873363
4G,25.74939364,85.15134404
5G,25.67485311,85.25790389
5G,25.52432671,85.22898837
3G,25.61369974,85.24085554
5G,25.52563581,85.13097322
4G,25.73654538,85.11237424
3G,25.44982511,85.15009808
LTE,25.64989782,85.1547765
4G,25.70277588,85.16639094
4G,25.63214128,85.26101126
5G,25.57046484,85.05322044
4G,25.64950637,85.15118728
3G,25.65387572,85.14345997
3G,25.5868639,84.98440491
3G,25.56783563,85.0969789
5G,25.68265806,85.18270471
LTE,25.53425643,85.0289296
5G,25.4931718,84.98997605
LTE,25.63036829,85.2484724
3G,25.74632553,85.06450554
3G,25.5039948,85.09734948
5G,25.68721171,84.98444
5G,25.65647365,85.00916834
5G,25.45282347,85.17863523
3G,25.6367025,85.21214871
5G,25.5193939,85.22551422
5G,25.44048794,85.07443059
LTE,25.7172537,85.20642194
4G,25.56346623,84.97859752
5G,25.58615508,85.28557717
4G,25.73302254,85.06811893
3G,25.63266031,85.00890289
LTE,25.6065487,85.23806306
3G,25.66984026,85.13172014
3G,25.67836224,85.18538548
4G,25.58244738,85.04699162
LTE,25.73623365,85.1097631
4G,25.50496053,85.04448762
5G,25.60135576,85.28178994
3G,25.6184921,85.02396862
4G,25.42619905,85.11338941
LTE,25.66252254,85.08125485
LTE,25.42860221,85.09446894
LTE,25.73735603,85.23152188
LTE,25.65307029,85.1627409
LTE,25.4888402,85.0751607
5G,25.58273983,85.09285128
4G,25.6921139,85.13983685
4G,25.62706876,85.06049092
4G,25.67670754,85.12419175
4G,25.62827842,85.01789483
3G,25.69942764,85.10905383
5G,25.64308166,85.26062269
5G,25.61231044,85.15237209
5G,25.48088432,85.24446195
5G,25.62161856,85.09637402
5G,25.59546343,85.14100377
LTE,25.5218315,85.18086242
5G,25.56507208,85.1306449
4G,25.42987716,85.14741822
5G,25.69520615,85.14316442
3G,25.75184428,85.05750396
4G,25.54860943,85.20676725
3G,25.6044287,85.01646027
3G,25.71683436,85.15192957
3G,25.60055795,84.99551957
5G,25.55082166,85.18623673
4G,25.73961581,85.20990993
4G,25.50635017,85.27043862
5G,25.60315828,85.10502351
LTE,25.69192776,85.06362077
4G,25.50831477,85.09648702
3G,25.72464692,85.11494753
5G,25.71062843,85.1882535
5G,25.44911307,85.21973838
4G,25.56733261,85.24428702
5G,25.55351025,85.23977951
5G,25.61121601,85.30357097
4G,25.46163177,85.14150608
LTE,25.47918386,85.05847045
LTE,25.71240459,85.02842487
3G,25.52612545,85.09112214
LTE,25.61954526,85.31234481
LTE,25.68038706,85.15266009
LTE,25.7397493,85.2018906
4G,25.77012895,85.15917413
3G,25.56021398,85.172993
3G,25.60689572,85.06452179
LTE,25.65987097,85.03114643
5G,25.7136071,85.18178303
4G,25.72346305,85.26154958
5G,25.68232398,85.00741367
5G,25.65790865,85.12463813
5G,25.67028812,85.28913866
5G,25.46171678,85.25006448
LTE,25.4508097,85.12633182
4G,25.47886267,85.234593
5G,25.60876602,85.30555158
LTE,25.70455602,85.07949263
5G,25.73840745,85.16100587
3G,25.48607409,85.14191113
5G,25.42378352,85.12675287
5G,25.77172433,85.12352855
LTE,25.59376776,85.18029746
4G,25.44605073,85.05569926
4G,25.71099385,85.1829113
LTE,25.70465981,85.09229531
4G,25.58458627,85.25029158
5G,25.72060521,85.14822517
5G,25.47078676,85.02670902
4G,25.43518214,85.1645998
3G,25.70883683,85.11435734
3G,25.52801904,85.26619609
5G,25.65769247,85.25328447
3G,25.753959,85.05658369
LTE,25.5461596,84.97322234
5G,25.53181042,85.14229819
3G,25.58834003,85.04073923
5G,25.69440559,85.27853444
LTE,25.5380253,85.19617008
3G,25.57307869,84.99484359
LTE,25.68973,85.04998287
LTE,25.76854248,85.12638661
3G,25.73481092,85.2225825
LTE,25.63761438,85.29537982
LTE,25.43747079,85.10011111
5G,25.55066181,85.20487188
LTE,25.51837701,84.99964453
5G,25.49081022,85.08226433
LTE,25.73788894,85.0673687
3G,25.49048546,85.19629978
5G,25.4975092,85.12392162
5G,25.68808918,85.25349893
4G,25.50082928,85.21204728
5G,25.64201664,85.10861036
5G,25.56157788,85.03640305
LTE,25.44979921,85.16483017
LTE,25.54054546,85.29391316
LTE,25.45540516,85.04975981
5G,25.44573894,85.09795728
4G,25.66572006,85.0536593
LTE,25.53302869,85.13232837
3G,25.76708368,85.12830903
3G,25.70807224,85.17279776
LTE,25.640671,85.02170769
LTE,25.63718407,85.01056283
LTE,25.65932728,85.07344793
5G,25.52418235,85.07256893
LTE,25.45644145,85.18861139
4G,25.73304688,85.03213012
5G,25.48635313,85.13496778
5G,25.47057308,85.16472426
3G,25.6840672,85.11669267
5G,25.62931823,84.96165689
4G,25.65537224,85.01072191
LTE,25.44331315,85.22733434
LTE,25.5938853,85.19559828
LTE,25.63001317,85.17278608
5G,25.67568912,85.13405502
LTE,25.73488117,85.19586371
4G,25.63238946,85.09394069
LTE,25.59277271,85.08121115
LTE,25.73864061,85.09288918
5G,25.5783512,85.1979303
4G,25.51558612,85.1992906
3G,25.69007091,84.99727845
4G,25.60847052,85.28545169
5G,25.68000756,85.2564933
3G,25.51036817,85.04084392
5G,25.67772701,85.07373221
4G,25.60747715,85.08616205
LTE,25.5780357,85.03470095
5G,25.6299503,84.97917193
5G,25.62392228,85.30278731
5G,25.46001084,85.12805916
LTE,25.63807226,85.11848161
LTE,25.71247403,85.11438906
4G,25.52295547,85.17381228
4G,25.62817241,85.15117509
4G,25.52140322,84.9997154
4G,25.56980161,84.96691734
4G,25.541525,85.00076218
4G,25.61420384,84.95948739
5G,25.56413713,85.1895974
4G,25.45244753,85.06932408
5G,25.62032354,85.12863409
LTE,25.71091632,85.19002352
3G,25.52486479,85.02013734
LTE,25.53421929,84.97903081
3G,25.61474213,85.14077389
3G,25.63303712,84.97788992
5G,25.56923372,85.29342091
5G,25.67899301,85.12105355
4G,25.61131217,85.03546415
LTE,25.6530414,85.17392105
LTE,25.47089962,85.13384383
LTE,25.42260891,85.10255351
3G,25.69793032,85.23450351
LTE,25.74133309,85.20872175
5G,25.72159392,85.24760626
5G,25.51459925,85.21480513
LTE,25.63521818,85.06044188
3G,25.68432076,85.13903884
4G,25.617701,85.11404546
5G,25.42259219,85.16543539
5G,25.47775593,85.1149293
3G,25.71306259,85.24035939
LTE,25.74735714,85.19938841
LTE,25.53185484,85.11295907
5G,25.49258347,85.08850287
LTE,25.64912997,85.17119381
4G,25.58201912,85.1775233
5G,25.67038445,85.07748034
LTE,25.56615278,85.02782188
LTE,25.76073664,85.14418408
LTE,25.57127896,85.26628951
5G,25.67321333,84.99557071
3G,25.61750415,85.07372371
LTE,25.58255645,84.96980964
LTE,25.61230814,85.0455592
LTE,25.69237683,85.23002803
4G,25.57165617,85.28277827
3G,25.50098289,85.28536769
3G,25.60946356,85.13830382
3G,25.46183614,85.23616393
5G,25.65385752,85.03995198
LTE,25.74394207,85.17633247
3G,25.63433632,85.19129373
LTE,25.56535602,85.17454791
LTE,25.69355963,85.00450247
3G,25.55696497,85.06514115
5G,25.75389798,85.13988316
5G,25.59385844,85.07354501
LTE,25.72334419,85.17549023
5G,25.55641844,85.15791892
3G,25.6692287,85.22096639
LTE,25.68955511,85.13924421
5G,25.66158498,85.22061485
4G,25.65500702,85.07050244
LTE,25.46767067,85.11476182
LTE,25.64577212,85.23814107
5G,25.66890038,85.12863233
LTE,25.60609422,85.24906847
4G,25.69779285,85.14477133
LTE,25.54097371,85.01231513
3G,25.75396762,85.21589331
LTE,25.71081613,85.14146352
3G,25.59181104,85.11196404
3G,25.68397007,85.19259687
3G,25.70601522,85.06454828
5G,25.65559056,85.0058338
3G,25.59373042,85.11340722
LTE,25.54989853,85.06282475
LTE,25.43974502,85.07049648
3G,25.63610829,85.29998
4G,25.54211667,84.99270208
5G,25.50651472,85.11680335
5G,25.54999259,84.99531074
LTE,25.63297086,85.16072598
4G,25.69502768,85.20525599
4G,25.64639735,85.03531812
5G,25.53243533,85.15646797
5G,25.53088827,85.13716745
3G,25.51499611,84.98718375
3G,25.52934112,85.04628365
LTE,25.43880254,85.17693257
5G,25.75144881,85.1420091
5G,25.69239223,85.11466928
4G,25.64324531,85.22547841
3G,25.4395572,85.15783541
4G,25.46916598,85.05387794
4G,25.57680692,85.11345854
3G,25.59340118,85.29534398
LTE,25.6689099,85.27612409
4G,25.69667098,85.13488626
4G,25.61000495,84.96302964
4G,25.68518369,85.15306055
3G,25.54854407,85.28219084
LTE,25.53482971,85.3008676
4G,25.48874407,85.28135642
3G,25.57860252,85.30530111
5G,25.52625597,85.01545476
4G,25.57757518,85.09080084
3G,25.61232083,85.18087281
5G,25.73178765,85.23715728
3G,25.61339024,85.17417476
5G,25.67033452,85.07893364
3G,25.54427246,85.19359581
4G,25.71409766,85.02734594
4G,25.59722959,85.19118791
4G,25.66366857,85.1424452
LTE,25.6470057,85.2202066
5G,25.62085597,85.21696475
4G,25.62314235,85.08064665
5G,25.5521307,85.01357944
5G,25.74439102,85.11261467
LTE,25.59561487,85.07186116
LTE,25.52221197,85.06213351
5G,25.51897847,85.1557661
5G,25.43921215,85.14025061
4G,25.56356722,85.22178863
5G,25.57618843,85.16699513
4G,25.58449888,85.2486795
LTE,25.76408057,85.08562839
5G,25.72780463,85.12769733
4G,25.59930104,85.28361068
5G,25.64416166,85.12161569
5G,25.42245773,85.15883448
5G,25.5976765,85.2948002
3G,25.4713817,85.02349511
5G,25.53349137,85.20644487
4G,25.65858039,85.10426063
5G,25.44886147,85.06851037
LTE,25.53330884,85.30417079
LTE,25.65395163,85.01984095
4G,25.60091707,85.11925873
4G,25.51350224,85.00372908
5G,25.74859907,85.16134611
5G,25.72078255,85.07378215
4G,25.65883904,85.27594681
5G,25.59571228,85.06365812
5G,25.63719001,85.10972211
4G,25.72244896,85.15409334
4G,25.57098775,84.98353561
4G,25.60183543,84.97054697
3G,25.49904275,85.2101737
3G,25.60760081,85.28558392
3G,25.71087193,85.05643113
3G,25.66561739,85.29527102
4G,25.56327343,85.00881885
3G,25.59938599,85.05296869
5G,25.74081989,85.20665956
LTE,25.6358251,85.18577474
3G,25.7088587,85.23894522
5G,25.45884829,85.2445503
3G,25.58783258,84.97668287
5G,25.68612211,85.15780154
4G,25.6762477,85.27733893
5G,25.73126896,85.04879667
LTE,25.73567273,85.0876924
5G,25.58768317,85.27930836
LTE,25.56518483,85.25512258
5G,25.5380576,85.15622086
LTE,25.63170529,85.15549023
LTE,25.68749701,85.00021709
4G,25.56107054,85.3121489
LTE,25.5123003,85.05422469
LTE,25.44956504,85.18093402
5G,25.49132158,85.02176691
3G,25.7288568,85.23706798
4G,25.68914819,85.01455186
3G,25.74579742,85.19611795
LTE,25.477727,85.06531377
3G,25.67088908,85.28118141
LTE,25.70176112,85.19190087
5G,25.5837389,85.26312997
3G,25.5298606,85.21785257
4G,25.53957564,85.04517859
4G,25.60004929,85.06501835
4G,25.50197011,85.25576387
LTE,25.62149906,85.11659053
5G,25.72366886,85.05619932
3G,25.4830937,85.18345609
4G,25.74349459,85.06099125
3G,25.45180006,85.14089993
4G,25.48293967,85.11979057
3G,25.63738707,85.08545274
5G,25.4560265,85.07714738
3G,25.50578517,85.14177256
3G,25.61483497,85.05852757
5G,25.51449568,85.11254157
4G,25.55421832,85.24715172
4G,25.59271754,85.11712712
LTE,25.54558009,85.20271879
LTE,25.52037049,85.13051465
LTE,25.54676798,85.17161372
4G,25.62337616,84.97389847
4G,25.58496463,85.09447728
3G,25.48481862,85.10833138
3G,25.48118693,85.09769483
LTE,25.50784416,85.25007117
3G,25.64692643,85.07848003
LTE,25.74749273,85.1527027
4G,25.50010152,85.27563529
LTE,25.58590091,85.18765804
5G,25.52382643,85.27277078
3G,25.5349517,85.15996786
5G,25.65136872,85.18670116
5G,25.49550311,85.00918747
4G,25.61879323,85.21448651
4G,25.75268061,85.21670188
5G,25.71444685,85.22300051
5G,25.45929512,85.0613444
5G,25.6084043,85.27143773
LTE,25.69011801,85.06827789
4G,25.47674923,85.10508332
3G,25.60480415,85.22157337
3G,25.53107292,85.0064617
4G,25.69637357,85.21686816
5G,25.52552082,85.17476606
5G,25.59915089,85.27932443
LTE,25.60975912,85.08973956
5G,25.718081,85.21796332
LTE,25.49423234,85.13721905
LTE,25.67287051,85.16009526
5G,25.57118127,84.99397202
LTE,25.49137959,85.1302083
LTE,25.64713858,85.15910364
5G,25.65389439,85.05322443
4G,25.62064081,85.11163412
5G,25.53661127,85.09053668
LTE,25.61572785,85.31273982
3G,25.45213591,85.08287064
LTE,25.44517832,85.20560395
5G,25.52562651,85.05064917
5G,25.47234636,85.05405845
LTE,25.56351555,85.03234075
5G,25.55691112,85.17314838
LTE,25.58734135,85.03154999
5G,25.4219385,85.14147225
4G,25.57932914,85.22325445
5G,25.67943727,85.22035516
LTE,25.62391934,85.24693882
4G,25.67922811,85.196944
4G,25.70157975,85.25657506
4G,25.65939819,85.26556461
3G,25.51724052,85.24519511
LTE,25.65698166,85.17598672
LTE,25.63206445,85.12617149
3G,25.61809217,85.09255982
3G,25.66322692,85.25727948
4G,25.56229058,85.25388439
3G,25.68640281,85.03739198
4G,25.56514462,85.17892149
4G,25.4629501,85.09027219
LTE,25.58568091,85.26605585
5G,25.45755305,85.16473695
3G,25.52979847,85.07163639
3G,25.52119811,85.00688895
LTE,25.59632197,84.99361158
3G,25.5657401,85.17073059
5G,25.75319255,85.10198729
3G,25.58095241,85.03743685
