Network Type,Latitude,Longitude
4G,25.71464788,85.04954233
LTE,25.6158254,85.1045502
3G,25.45084793,85.22729685
4G,25.58965114,85.14759385
4G,25.7394275,85.06994822
4G,25.73955536,85.10781366
3G,25.47400188,85.14349315
5G,25.51604688,85.22604013
3G,25.5778017,85.0048836
4G,25.43150694,85.097468
4G,25.63455105,85.13664884
3G,25.59582612,84.96538155
4G,25.59810942,85.13594229
LTE,25.51955461,84.99176983
5G,25.71548923,85.01693954
4G,25.69533972,84.99641488
5G,25.49474335,85.00539133
4G,25.5980985,85.09248323
LTE,25.56785261,85.20336519
LTE,25.58342631,85.0114633
5G,25.52881926,85.08768304
5G,25.55875645,85.23524296
3G,25.68493816,85.19910842
5G,25.500041,85.00206628
LTE,25.56184546,85.26755111
5G,25.61722694,85.09460977
5G,25.76167337,85.09727394
3G,25.4700023,85.19375554
5G,25.54449577,84.96716084
3G,25.61509716,84.99630828
LTE,25.56515407,84.98320386
5G,25.47739903,85.17468035
LTE,25.58250802,84.98699239
4G,25.48617817,84.9960621
5G,25.43447632,85.08415635
4G,25.49833111,85.13600961
5G,25.7557957,85.09945442
5G,25.5883626,84.97411918
LTE,25.65667322,85.0496287
LTE,25.47744737,85.15728004
3G,25.71367171,85.01586988
LTE,25.55297024,85.00448947
3G,25.6715129,85.14530455
3G,25.47457359,85.1872652
4G,25.52268849,85.26132181
5G,25.46781949,85.05877361
3G,25.45341794,85.04400943
LTE,25.64515551,85.11478224
3G,25.51111643,85.28500915
LTE,25.50907868,85.03385062
5G,25.51503321,85.04295786
4G,25.50166844,85.06923466
4G,25.64693282,85.09494808
3G,25.52574515,85.26364455
LTE,25.4399308,85.17214752
5G,25.42230598,85.11872065
3G,25.75575398,85.17367942
5G,25.58137325,85.04645216
5G,25.59833524,85.2926858
4G,25.49361721,85.19925813
5G,25.57803469,85.27365636
5G,25.61459781,85.21579274
LTE,25.48418633,85.26177392
4G,25.50361869,85.28909858
LTE,25.53492545,85.30263461
3G,25.75626683,85.11339158
4G,25.64450274,85.14445835
4G,25.57629993,85.28375178
5G,25.49121997,85.18310781
4G,25.6549201,85.09905603
4G,25.51001616,85.15844858
5G,25.46480864,85.16016038
5G,25.43983925,85.05772434
3G,25.42269173,85.15698132
5G,25.63767456,85.21600322
LTE,25.70741082,85.24561762
LTE,25.6201829,85.07021353
5G,25.56668413,85.05431944
5G,25.47367506,85.06504679
LTE,25.52274379,85.25840352
5G,25.67711303,85.25055775
4G,25.58974471,85.17462242
LTE,25.50772362,85.19784032
4G,25.65787888,85.29900738
4G,25.6789897,85.10671036
3G,25.44159692,85.1957827
5G,25.53014531,85.02880222
4G,25.56012788,84.98364208
LTE,25.67385959,85.0710094
4G,25.57302742,85.03622783
5G,25.53800896,85.16042496
5G,25.62124331,85.29536507
4G,25.67829234,85.10979284
4G,25.57891737,85.02017527
3G,25.57393758,85.24568711
4G,25.50565738,85.18677306
3G,25.58927261,85.25080617
3G,25.66277161,85.06555391
LTE,25.41860568,85.10457515
5G,25.58860326,85.14619071
5G,25.53678716,85.10165022
LTE,25.62425019,85.10977641
4G,25.61489656,85.06586003
LTE,25.61492243,85.14708688
3G,25.42739725,85.07607963
4G,25.68325912,85.1146998
4G,25.49582775,85.26170106
LTE,25.5751879,85.19742548
5G,25.45497569,85.16395993
LTE,25.59997196,85.1338562
3G,25.52187702,85.10387177
5G,25.56736896,85.0729646
5G,25.52014971,85.25852736
LTE,25.64268179,85.27050474
LTE,25.74510054,85.07238723
3G,25.55728393,85.21376884
LTE,25.57785184,85.12073297
5G,25.58900172,85.13957113
LTE,25.42739266,85.19102331
3G,25.51528376,85.04256328
3G,25.4593308,85.03535771
4G,25.54223139,85.1142251
4G,25.57100726,84.96947737
4G,25.5216855,85.07181234
4G,25.46683046,85.06749368
3G,25.67088187,85.25013695
LTE,25.4498957,85.14544106
4G,25.54738571,85.22021996
LTE,25.46002377,85.12210415
5G,25.53757595,84.97760882
3G,25.48873541,85.1877776
4G,25.65040163,85.29439101
4G,25.52614034,85.28730996
4G,25.61144518,85.25767652
4G,25.54400976,84.97443051
5G,25.52498857,85.09175669
3G,25.72168522,85.23507154
3G,25.61188706,85.05000265
5G,25.73982991,85.10348784
5G,25.63581072,85.23689369
3G,25.41718214,85.12960838
4G,25.50005872,85.22717201
LTE,25.71239256,85.0225731
LTE,25.44901698,85.08915924
5G,25.66432387,85.04625317
5G,25.65631712,85.25016218
LTE,25.69311483,84.99070851
4G,25.45181449,85.18538648
5G,25.67015484,85.12955255
LTE,25.63637945,85.2522308
LTE,25.75914809,85.12107651
4G,25.57756725,85.09785435
LTE,25.6498495,85.0156981
3G,25.61653486,85.30372671
4G,25.5131889,85.03623457
4G,25.4351373,85.08129632
4G,25.50760133,85.03069327
3G,25.58352191,85.21030036
3G,25.65407869,84.97084016
3G,25.62059909,85.12235219
3G,25.75145996,85.12464223
4G,25.68308102,85.13678125
5G,25.55041277,85.01415492
LTE,25.56860704,85.1369029
LTE,25.54676581,84.98379599
LTE,25.5419727,85.27531196
4G,25.69792187,85.14032209
5G,25.53376963,85.16686477
4G,25.6442084,85.2594922
LTE,25.46799177,85.21230133
5G,25.56275024,85.23374305
4G,25.56225333,85.01766843
5G,25.73571867,85.2320179
4G,25.55690759,85.04951008
LTE,25.50545573,85.20446844
4G,25.57112154,85.19318152
4G,25.5441426,85.15690757
3G,25.63161031,84.9882001
5G,25.66219763,85.0510319
5G,25.72347857,85.22642986
5G,25.70290251,85.26878104
LTE,25.61525543,85.07823565
LTE,25.67934365,85.1289007
3G,25.47371427,85.21602894
5G,25.48221299,85.16312589
4G,25.59169749,85.11995697
4G,25.47724218,85.27178948
4G,25.59989365,85.25169761
LTE,25.63012967,85.09978818
4G,25.48075396,85.21834401
5G,25.67402155,85.00546061
4G,25.64563674,84.97749318
5G,25.54495534,85.18817101
4G,25.59239841,85.10545668
4G,25.58733281,85.09067423
LTE,25.68031334,84.99098038
5G,25.44631402,85.21585947
LTE,25.48858035,85.15377208
LTE,25.70489063,85.14147581
3G,25.69507434,85.1381156
4G,25.56122305,85.16239799
4G,25.58407877,85.08845283
LTE,25.58003256,85.15579976
5G,25.69910965,85.26607851
3G,25.59868613,84.97750061
5G,25.49136227,85.21417223
5G,25.52977268,85.22972165
4G,25.43018974,85.16103611
3G,25.58300453,84.96075503
3G,25.51357491,85.00096962
5G,25.5913262,85.26402247
5G,25.4853571,85.00458004
3G,25.62560584,85.23735426
3G,25.5133291,85.1207374
5G,25.59105012,85.09176228
LTE,25.47338647,85.03818964
4G,25.75327794,85.19271394
3G,25.64768977,85.22621201
5G,25.47930001,85.07738439
LTE,25.6920302,85.14780898
3G,25.42557905,85.19966591
4G,25.62898588,85.03105903
4G,25.42004024,85.15334226
LTE,25.6432566,85.20145023
3G,25.75024734,85.15962407
3G,25.66677382,85.27483199
5G,25.70288693,85.07138146
LTE,25.69683851,85.22180274
4G,25.64420877,85.03021645
4G,25.55719993,85.10055454
5G,25.60333828,84.99050742
3G,25.63722161,85.19345588
3G,25.67861873,85.18793488
4G,25.76379495,85.16611792
4G,25.64789541,85.08776046
5G,25.63782743,85.30173285
3G,25.63445306,85.16736678
LTE,25.51916376,85.12737366
3G,25.70165171,85.0096707
5G,25.72057301,85.08534367
5G,25.59703992,85.27731611
5G,25.45379574,85.07334495
5G,25.68978773,85.09567701
LTE,25.57990384,85.21462895
LTE,25.50102524,85.23466464
LTE,25.61338657,85.18303478
3G,25.51757068,85.01682812
5G,25.71193896,85.26095617
4G,25.42894916,85.10279807
LTE,25.57873986,85.15873747
LTE,25.61687734,85.09568157
5G,25.42560731,85.1067556
LTE,25.62178906,84.99021769
3G,25.69849189,85.22111544
4G,25.60472304,85.2646482
LTE,25.7202956,85.12671276
5G,25.73015336,85.22256668
3G,25.75094988,85.20410654
5G,25.58350722,85.00815414
5G,25.67001534,85.22125835
3G,25.61023173,84.99311748
3G,25.55488645,85.2129069
LTE,25.62096522,85.03004247
3G,25.71001581,85.24708169
5G,25.67650586,85.01551777
3G,25.64777275,85.07032778
3G,25.58684946,85.01635426
5G,25.52013061,85.23698222
LTE,25.46587074,85.081383
5G,25.69984523,85.14929657
LTE,25.62968209,85.00417214
4G,25.58765585,85.173182
3G,25.47233651,85.14278796
LTE,25.51378148,85.03044179
4G,25.60110053,85.01041191
5G,25.66961506,85.25853973
3G,25.59835963,85.00961341
LTE,25.62270509,85.29451977
LTE,25.53425094,85.26600912
4G,25.55767371,85.19183498
3G,25.73912963,85.22698855
3G,25.57023698,85.25558429
5G,25.63054892,85.01309904
5G,25.57344472,84.97466642
5G,25.53537713,85.19939202
5G,25.59370047,85.29180031
3G,25.63368575,85.05476538
3G,25.49593916,85.036492
LTE,25.49481236,85.02620066
3G,25.5819056,85.20079527
4G,25.73835387,85.18331397
5G,25.65574749,85.3017762
3G,25.42022425,85.14261166
3G,25.61232599,85.22608448
3G,25.49275412,85.26643768
4G,25.76087924,85.18896093
3G,25.63470007,85.11433199
3G,25.72425943,85.23791261
5G,25.51970347,85.15237305
3G,25.57021558,85.0259293
5G,25.72123698,85.01424124
LTE,25.69047869,85.12214575
5G,25.46834123,85.02779374
LTE,25.55898624,85.20980128
4G,25.47635766,85.26512962
3G,25.75941262,85.123341
4G,25.5487858,85.06033487
LTE,25.64738851,85.30537534
4G,25.59587821,84.96035746
3G,25.44909382,85.21285944
3G,25.52736581,85.21507183
5G,25.62534312,85.14251085
5G,25.56438528,85.06926402
5G,25.51870305,85.13187291
5G,25.49344054,85.14683624
LTE,25.45868061,85.24281506
5G,25.5599519,85.00987091
LTE,25.62662555,85.17350467
3G,25.45784143,85.19136812
3G,25.66829955,85.10221251
4G,25.54429779,85.29326021
4G,25.68917955,85.0676099
5G,25.56906369,85.08317639
3G,25.43908662,85.09247782
3G,25.50713655,85.27888871
3G,25.57611994,85.03351036
3G,25.52794741,85.14285213
5G,25.61471348,85.05054196
4G,25.4260959,85.19168021
4G,25.51310873,85.05354522
3G,25.55366508,84.96413162
LTE,25.54804255,85.11273021
4G,25.70605116,85.15129778
4G,25.51905281,85.19910859
4G,25.60812249,85.17406018
LTE,25.64601636,85.28635151
4G,25.48888128,85.13651078
LTE,25.70739895,85.03846908
4G,25.72488624,85.16605358
4G,25.52547034,85.0369894
4G,25.59354545,85.19015546
LTE,25.66991525,85.24537339
5G,25.50677064,85.09421881
4G,25.50877924,85.1030921
5G,25.66356846,84.99951739
3G,25.51709929,85.28918011
3G,25.60565357,85.28412298
3G,25.58837247,85.30090427
4G,25.60980522,85.25877284
LTE,25.70589678,85.02720099
LTE,25.5282547,85.13770924
4G,25.69937331,85.25863017
4G,25.59730119,85.05908397
3G,25.75679961,85.07824531
LTE,25.71082649,85.12186848
LTE,25.73188341,85.23991978
LTE,25.5616435,85.16060103
5G,25.70053942,85.27561238
5G,25.50761983,85.27821068
LTE,25.61487686,85.17765627
3G,25.58501976,85.27110741
4G,25.4651231,85.19661319
3G,25.63119321,85.02525726
5G,25.6137717,85.24876756
4G,25.64759367,85.06890825
5G,25.59797165,85.28664784
3G,25.61031693,85.13628698
3G,25.67319142,85.09957204
5G,25.61366743,84.96238692
4G,25.69922331,85.15323622
4G,25.54501739,85.20200816
3G,25.43465934,85.09629634
5G,25.6615231,85.18063481
3G,25.53111438,85.16015167
4G,25.76927499,85.13095953
3G,25.66823496,85.17067273
LTE,25.70262957,85.19600588
4G,25.73041243,85.0460235
5G,25.76428894,85.09952554
LTE,25.44647242,85.16847982
3G,25.63989582,85.1802912
5G,25.56039969,84.99325409
LTE,25.59895164,85.06738624
4G,25.62707722,84.96848254
5G,25.54236532,85.2724235
4G,25.43638852,85.21666217
5G,25.67602884,85.0836656
LTE,25.56305212,85.16016954
4G,25.72360685,85.23157385
LTE,25.64636203,85.16112889
4G,25.41533832,85.14513122
LTE,25.65124996,85.01273873
3G,25.46152031,85.07989692
5G,25.59558292,85.15128844
5G,25.51811152,85.26781771
3G,25.52280865,85.03496359
3G,25.73664268,85.22360501
5G,25.52888988,85.18023643
LTE,25.61355951,85.04661384
3G,25.5617919,85.10300337
LTE,25.47279505,85.0510038
3G,25.51815857,85.01952305
LTE,25.43133692,85.16613403
LTE,25.73932305,85.12199476
4G,25.4765902,85.22041064
LTE,25.65418409,85.19803083
3G,25.42556801,85.17653188
4G,25.53416133,85.22164449
3G,25.70688177,85.21604051
5G,25.61066853,85.03650557
3G,25.66957864,85.06053275
4G,25.6057903,85.12330531
5G,25.63827096,84.99608444
LTE,25.42294994,85.08987508
4G,25.75352743,85.17956387
LTE,25.72384393,85.14811164
4G,25.75800962,85.09148549
4G,25.49438132,85.13954986
LTE,25.49276844,85.139704
4G,25.65434177,85.02470999
5G,25.5844317,85.05064815
4G,25.53534155,85.04459291
3G,25.59679934,85.17000562
3G,25.60826868,85.13441847
3G,25.63277352,85.07054218
4G,25.62242082,84.99673609
3G,25.67007573,85.09456661
5G,25.71314283,85.26025897
5G,25.55629817,84.97243525
5G,25.57880068,85.26475594
5G,25.54397976,85.30410725
4G,25.53327347,84.9757271
4G,25.72710573,85.16639756
4G,25.67820365,85.15337788
LTE,25.47419531,85.12542339
3G,25.71982619,85.04995583
LTE,25.52583294,85.08352589
3G,25.56778429,85.02102864
LTE,25.69463948,85.09124009
5G,25.6214912,85.19931612
4G,25.47943146,85.06471971
4G,25.52924571,85.29120344
4G,25.52855822,85.05061747
5G,25.48094829,85.11952448
5G,25.61492345,85.28047055
5G,25.69702276,85.15885296
3G,25.51684143,85.02447003
LTE,25.71778505,85.05763001
5G,25.52418018,85.15421463
5G,25.69888961,85.18159625
3G,25.56646043,84.97644561
5G,25.5074416,85.27960335
LTE,25.75769418,85.14775411
5G,25.6238379,85.23226929
4G,25.74598176,85.14105965
LTE,25.46636597,85.13821992
3G,25.57948925,85.0080533
LTE,25.52785953,85.24742815
3G,25.48900664,85.1725937
3G,25.63881254,85.26869642
3G,25.73550969,85.08842288
5G,25.48930366,85.25966328
5G,25.58744001,85.16399095
3G,25.45152077,85.22542786
LTE,25.68542528,85.09280231
5G,25.66167664,85.16295662
4G,25.58511775,85.12151947
LTE,25.44196503,85.14293509
LTE,25.56439253,85.27691737
3G,25.61186824,85.14677616
LTE,25.51641823,85.1265573
3G,25.7148325,85.05885325
4G,25.72954095,85.08670271
LTE,25.47292571,85.16524115
5G,25.54621855,85.19620948
3G,25.55144957,85.0547335
5G,25.60101199,85.15411664
3G,25.72538375,85.12285937
5G,25.74996176,85.09017091
5G,25.4724705,85.21060249
5G,25.68547003,85.25917485
3G,25.60377747,85.28769014
4G,25.56571649,85.30514373
LTE,25.62483529,85.04738898
3G,25.53822917,85.03497696
5G,25.57534036,85.08622479
LTE,25.62157012,85.06763362
4G,25.61380736,85.02439539
3G,25.66458051,85.038816
3G,25.50184648,85.10515927
LTE,25.70456498,85.01910548
3G,25.76883081,85.1629194
LTE,25.47651779,85.21084137
4G,25.48442943,85.25445207
5G,25.72758555,85.21991662
3G,25.5398244,85.15826263
3G,25.60099841,85.05563441
4G,25.55594641,85.00184541
5G,25.65172954,85.2903
4G,25.53478233,85.17945321
4G,25.57555313,85.29644152
4G,25.59753259,85.11754711
3G,25.51555593,85.10874643
5G,25.598063,85.09112049
3G,25.63550653,85.17067199
5G,25.52583292,85.0059858
3G,25.566608,85.12285662
5G,25.51943097,85.00989855
LTE,25.72042066,85.15393679
5G,25.76760164,85.14738105
LTE,25.51716416,85.05485172
LTE,25.56156532,85.12260808
LTE,25.50881536,85.24418212
3G,25.72957777,85.1635213
LTE,25.72656997,85.15989331
3G,25.57246272,84.98919886
4G,25.74171346,85.20744835
3G,25.61006979,85.29821943
3G,25.50155832,85.09974932
LTE,25.52454658,85.14131447
3G,25.56023418,85.07712333
4G,25.69573684,85.16629287
3G,25.74944606,85.22082874
5G,25.49534656,85.06235779
5G,25.58016343,85.15762043
5G,25.47852867,85.04364116
3G,25.4902124,85.19703666
5G,25.73293492,85.23249813
3G,25.55237734,85.16347166
3G,25.44980577,85.09170054
3G,25.69658823,85.25075266
5G,25.58765608,85.0308829
5G,25.69767399,84.99739651
4G,25.53788776,85.14316954
5G,25.69581756,85.24706915
5G,25.71016205,85.16514766
5G,25.53973892,85.30604326
LTE,25.44205655,85.1651076
LTE,25.7138289,85.25041374
LTE,25.61770024,85.27012976
3G,25.65931764,85.29435166
5G,25.41767938,85.16247914
3G,25.70277166,85.27464169
LTE,25.67314555,85.05855656
4G,25.57457627,85.13873649
4G,25.43261768,85.2061958
4G,25.52592583,85.25271606
3G,25.57950179,85.19526794
3G,25.60276196,85.29814067
3G,25.62087572,84.98877994
LTE,25.44906041,85.14809259
LTE,25.52156383,85.15591433
3G,25.51593139,85.18606502
LTE,25.64777115,85.09552031
3G,25.58612446,85.13565185
5G,25.620285,85.23820916
5G,25.54377802,85.0124626
3G,25.53228729,85.03406551
5G,25.41978023,85.13325413
5G,25.455996,85.05010905
3G,25.7343723,85.07472506
5G,25.57552637,85.10678448
5G,25.74606984,85.044986
3G,25.70168129,85.07020933
3G,25.55066655,85.26857531
LTE,25.52229868,84.98511612
4G,25.54902795,85.15495341
LTE,25.47146585,85.23950013
LTE,25.63206191,84.9906119
LTE,25.5090835,85.17909441
LTE,25.625649,85.07701724
3G,25.67148252,85.03232756
4G,25.51086463,85.26567999
5G,25.5581598,84.96200388
LTE,25.63146589,85.23141361
5G,25.67022748,85.10904504
3G,25.62729887,85.24423625
3G,25.65768852,85.11703121
4G,25.67954917,85.10269404
5G,25.59519282,85.29442506
3G,25.46572757,85.06600685
4G,25.50042212,84.98967488
5G,25.75343794,85.107392
4G,25.58225755,85.15059781
5G,25.76011538,85.12772074
4G,25.653509,85.20094178
LTE,25.69671808,85.25971634
LTE,25.56926536,85.04691625
4G,25.67384256,85.27091099
5G,25.43672604,85.07829434
3G,25.6520346,84.98222891
5G,25.54587171,85.2398565
LTE,25.55690016,85.0495604
LTE,25.63691065,85.05824868
5G,25.60580481,85.26381482
LTE,25.6536615,84.97677527
3G,25.62146359,85.04651544
4G,25.60621295,85.15993885
LTE,25.57748534,85.24282517
LTE,25.60977759,85.15550446
LTE,25.52798162,85.13652446
LTE,25.59950985,85.27688881
4G,25.60261597,85.03843283
5G,25.57814672,85.30724581
3G,25.61591372,85.17599909
5G,25.64746157,84.9762614
3G,25.62720536,85.02549442
5G,25.63509518,85.25220355
3G,25.70477419,85.04242031
5G,25.53853607,85.28587807
5G,25.63239437,85.24127128
5G,25.50587055,84.99364422
4G,25.48854837,85.10658658
LTE,25.46540984,85.16627537
5G,25.75495354,85.07394548
3G,25.71830201,85.09734092
5G,25.5968951,85.02126788
5G,25.53687309,85.12489638
4G,25.45217561,85.19136437
5G,25.61281606,85.18801429
5G,25.42551721,85.13163149
LTE,25.57296261,85.1888103
4G,25.44564298,85.07157464
3G,25.64878337,85.00689046
LTE,25.4538192,85.12604799
LTE,25.44687905,85.20835056
4G,25.47861727,85.10351343
4G,25.70049385,85.16876869
4G,25.66731827,85.17785241
4G,25.54127902,85.07157941
3G,25.62823094,85.09467436
4G,25.66742979,85.157985
5G,25.51270056,85.19724369
LTE,25.46915937,85.18016669
LTE,25.42430821,85.0831251
LTE,25.7157772,85.08058367
5G,25.65075656,85.06246659
3G,25.70087787,85.04406215
3G,25.75571661,85.10595176
5G,25.59178612,85.01498382
3G,25.49957539,85.07210806
5G,25.45021238,85.06149031
3G,25.4522634,85.17031713
LTE,25.6691552,85.14157986
4G,25.54093669,85.07600286
5G,25.61170503,85.21559269
5G,25.47350133,85.16075061
LTE,25.51119272,85.17196896
5G,25.42709781,85.12399447
3G,25.64025364,85.12438317
4G,25.69862444,85.13374324
3G,25.47439775,85.09527459
5G,25.71755144,85.12558995
4G,25.47042822,85.03236146
3G,25.55769995,85.08294025
4G,25.65652737,85.1120282
3G,25.7389612,85.22987308
4G,25.49929334,85.15643985
5G,25.60797129,85.30619181
4G,25.57652508,85.22213864
LTE,25.63807761,85.19118588
5G,25.57045871,85.16193965
LTE,25.7285286,85.17659051
LTE,25.62849006,85.04923673
4G,25.74669773,85.17241252
LTE,25.60815922,85.25881956
LTE,25.57272894,85.14556559
3G,25.6549938,85.0533031
5G,25.49414015,85.2264137
4G,25.65899993,84.99129426
5G,25.50168571,85.00687053
4G,25.67216588,85.13463243
5G,25.4930464,85.14231732
3G,25.69172354,85.17618088
3G,25.56719313,85.16068836
3G,25.59940352,85.03182943
LTE,25.66343087,85.05970025
4G,25.68554933,85.25226651
4G,25.74041842,85.03958684
4G,25.58406316,85.29121549
4G,25.55834381,85.06223055
LTE,25.53463321,84.98234265
3G,25.51553276,85.23902624
5G,25.64762115,85.18515933
LTE,25.59693366,85.27273063
4G,25.47369701,85.24065923
4G,25.48739457,85.19551994
LTE,25.69279835,85.05864958
3G,25.46627981,85.25127476
